time(ms),cc1Val(0-127)
7689,2
7691,2
7693,2
7695,2
7697,2
7700,2
7702,2
7704,2
7707,2
7709,2
7711,2
7713,2
7715,2
7718,2
7720,2
7722,2
7724,2
7727,2
7729,2
7731,2
7733,2
7735,2
7737,2
7739,2
7742,2
7744,2
7746,2
7748,2
7750,2
7752,2
7754,2
7756,2
7758,2
7760,2
7762,2
7764,2
7766,2
7768,2
7770,2
7772,2
7774,2
7776,2
7778,2
7780,2
7782,2
7784,2
7787,2
7789,2
7791,2
7794,2
7796,2
7798,2
7801,2
7803,2
7805,2
7807,2
7809,2
7811,2
7813,2
7815,2
7817,2
7819,2
7821,2
7823,2
7825,2
7827,2
7829,2
7831,2
7834,2
7836,2
7838,2
7840,2
7842,2
7844,2
7846,2
7848,2
7850,2
7853,2
7854,2
7857,2
7859,2
7862,2
7864,2
7866,2
7868,2
7871,2
7873,2
7876,2
7878,2
7880,2
7882,2
7884,2
7886,2
7889,2
7891,2
7893,2
7895,2
7897,2
7899,2
7901,2
7903,2
7905,2
7907,2
7910,2
7912,2
7914,2
7916,2
7918,2
7920,2
7922,2
7924,2
7926,2
7928,2
7930,2
7932,2
7934,2
7936,2
7938,2
7940,2
7942,2
7945,2
7947,2
7949,2
7951,2
7953,2
7955,2
7957,2
7959,2
7962,2
7964,2
7966,2
7968,2
7969,2
7971,2
7973,2
7975,2
7977,2
7979,2
7981,2
7983,2
7985,2
7988,2
7990,2
7992,2
7994,2
7996,2
7999,2
8001,2
8003,2
8005,2
8007,2
8009,2
8011,2
8013,2
8016,2
8018,2
8020,2
8022,2
8024,2
8026,2
8029,2
8031,2
8033,2
8035,2
8037,2
8040,2
8042,2
8044,2
8046,2
8048,2
8050,2
8052,2
8054,2
8056,2
8059,2
8061,2
8063,2
8065,2
8067,2
8069,2
8072,2
8074,2
8077,2
8079,2
8081,2
8083,2
8085,2
8087,2
8090,2
8093,2
8095,2
8097,2
8099,2
8101,2
8103,2
8105,2
8107,2
8109,2
8111,2
8113,2
8115,2
8117,2
8119,2
8121,2
8123,2
8125,2
8127,2
8129,2
8131,2
8133,2
8135,2
8137,2
8140,2
8142,2
8144,2
8146,2
8148,2
8150,2
8152,2
8154,2
8156,2
8158,2
8160,2
8162,2
8164,2
8166,2
8168,2
8170,2
8173,2
8175,2
8178,2
8180,2
8182,2
8184,2
8186,2
8189,2
8191,2
8193,2
8195,2
8197,2
8199,2
8201,2
8203,2
8205,2
8207,2
8210,2
8212,2
8214,2
8216,2
8219,2
8221,2
8223,2
8225,2
8227,2
8230,2
8232,2
8234,2
8236,2
8238,2
8240,2
8243,2
8245,2
8247,2
8249,2
8251,2
8253,2
8255,2
8258,2
8260,2
8262,2
8264,2
8266,2
8268,2
8270,2
8272,2
8274,2
8278,2
8279,2
8281,2
8283,2
8285,2
8287,2
8289,2
8291,2
8293,2
8295,2
8297,2
8299,2
8301,2
8303,2
8305,2
8307,2
8309,2
8311,2
8313,2
8315,2
8317,2
8319,2
8322,2
8324,2
8326,2
8328,2
8330,2
8332,2
8334,2
8336,2
8338,2
8340,2
8342,2
8344,2
8346,2
8348,2
8350,2
8353,2
8354,2
8357,2
8360,2
8361,2
8363,2
8365,2
8368,2
8370,2
8371,2
8374,2
8376,2
8379,2
8382,2
8384,2
8387,2
8389,2
8391,2
8393,2
8395,2
8397,2
8399,2
8401,2
8403,2
8405,2
8407,2
8409,2
8411,2
8413,2
8415,2
8417,2
8419,2
8421,2
8423,2
8426,2
8429,2
8431,2
8433,2
8435,2
8437,2
8439,2
8441,2
8443,2
8445,2
8448,2
8450,2
8452,2
8454,2
8456,2
8458,2
8460,2
8462,2
8464,2
8466,2
8468,2
8470,2
8472,2
8474,2
8476,2
8479,2
8481,2
8483,2
8486,2
8488,2
8490,2
8491,2
8493,2
8495,2
8497,2
8499,2
8501,2
8503,2
8505,2
8507,2
8509,2
8511,2
8513,2
8515,2
8517,2
8519,2
8521,2
8523,2
8525,2
8528,2
8530,2
8532,2
8534,2
8536,2
8538,2
8540,2
8542,2
8544,2
8546,2
8548,2
8550,2
8552,2
8554,2
8556,2
8558,2
8560,2
8563,2
8565,2
8568,2
8570,2
8572,2
8574,2
8576,2
8578,2
8581,2
8583,2
8585,2
8587,2
8589,2
8591,2
8593,2
8595,2
8597,2
8599,2
8601,2
8603,2
8605,2
8607,2
8609,2
8611,2
8613,2
8615,2
8617,2
8619,2
8621,2
8623,2
8625,2
8627,2
8629,2
8631,2
8633,2
8636,2
8638,2
8640,2
8642,2
8644,2
8646,2
8648,2
8650,2
8652,2
8654,2
8656,2
8658,2
8660,2
8662,4
8665,7
8666,10
8667,13
8669,15
8671,18
8673,21
8675,24
8677,29
8678,34
8680,39
8682,42
8685,44
8687,47
8689,49
8691,52
8694,60
8695,68
8697,76
8699,82
8702,88
8704,94
8706,99
8708,105
8709,111
8711,117
8713,123
8715,123
8717,123
8719,123
8722,123
8724,123
8725,123
8728,123
8730,123
8732,123
8734,123
8736,123
8738,123
8740,123
8742,123
8744,123
8746,123
8748,123
8750,123
8752,123
8754,123
8757,123
8759,123
8761,123
8763,123
8766,123
8768,123
8770,123
8772,123
8774,123
8776,123
8779,123
8781,123
8784,123
8786,123
8788,123
8790,123
8792,123
8794,123
8796,123
8798,123
8800,123
8802,123
8804,123
8806,123
8808,123
8810,123
8813,123
8815,123
8817,123
8819,123
8821,123
8823,123
8825,123
8827,123
8829,123
8831,123
8833,123
8835,123
8837,123
8839,123
8841,123
8843,123
8846,123
8848,123
8850,123
8852,123
8854,123
8856,123
8858,123
8860,123
8863,123
8865,123
8867,123
8869,123
8871,123
8873,123
8875,123
8877,123
8880,123
8882,123
8884,123
8886,123
8888,123
8890,123
8892,123
8894,123
8896,123
8898,123
8901,123
8903,123
8904,123
8906,123
8909,123
8911,123
8913,123
8915,123
8917,123
8919,123
8920,123
8921,123
8923,123
8924,123
8926,123
8928,123
8931,123
8932,123
8934,123
8936,123
8938,123
8940,123
8942,123
8944,123
8946,123
8949,123
8951,123
8953,123
8955,123
8957,123
8959,123
8961,123
8963,123
8965,123
8967,123
8969,123
8971,123
8973,123
8975,123
8977,123
8980,123
8983,123
8985,123
8987,123
8989,123
8991,123
8993,123
8995,123
8997,123
8999,123
9001,123
9003,123
9005,123
9007,123
9009,123
9011,123
9013,123
9015,123
9017,123
9019,123
9021,123
9023,123
9025,123
9027,123
9029,123
9031,123
9033,123
9035,123
9037,123
9039,123
9041,123
9043,123
9045,123
9048,123
9050,123
9052,123
9054,123
9056,123
9058,123
9060,123
9062,123
9064,123
9066,123
9068,123
9070,123
9072,123
9074,123
9076,123
9078,123
9080,123
9082,123
9084,123
9086,123
9089,123
9091,123
9093,123
9095,123
9097,123
9099,123
9101,123
9103,123
9105,123
9107,123
9109,123
9111,123
9113,123
9115,123
9117,123
9119,123
9122,123
9124,123
9126,123
9128,123
9130,123
9132,123
9134,123
9136,123
9138,123
9140,123
9142,123
9144,123
9146,123
9148,123
9150,123
9152,123
9154,123
9156,123
9158,123
9160,123
9162,123
9164,123
9166,123
9168,123
9170,123
9172,123
9175,123
9177,123
9178,123
9180,123
9182,123
9184,123
9186,123
9189,123
9191,123
9193,123
9195,123
9197,123
9200,123
9202,123
9204,123
9206,123
9208,123
9210,123
9212,123
9214,123
9216,123
9219,123
9221,123
9223,123
9225,123
9227,123
9229,123
9231,123
9233,123
9235,123
9237,123
9239,123
9240,123
9242,123
9244,123
9246,123
9248,123
9250,123
9252,123
9254,123
9256,123
9258,123
9260,123
9262,123
9263,123
9265,123
9267,123
9269,123
9271,123
9273,123
9276,123
9278,123
9280,123
9282,123
9284,123
9286,123
9288,123
9290,123
9292,123
9294,123
9296,123
9298,123
9300,123
9302,123
9305,123
9308,123
9310,123
9312,123
9314,123
9317,123
9319,123
9321,123
9323,123
9325,123
9327,123
9329,123
9331,123
9333,123
9334,123
9337,123
9339,123
9341,123
9343,123
9345,123
9347,123
9349,123
9351,123
9353,123
9355,123
9357,123
9359,123
9361,123
9363,123
9365,123
9367,123
9369,123
9371,123
9373,123
9375,123
9378,123
9381,123
9383,123
9385,123
9387,123
9389,123
9391,123
9393,123
9395,123
9397,123
9399,123
9401,123
9403,123
9405,123
9407,123
9409,123
9411,123
9413,123
9415,123
9417,123
9419,123
9421,123
9423,123
9425,123
9427,123
9428,123
9430,123
9432,123
9434,123
9436,123
9438,123
9440,123
9442,123
9444,123
9446,123
9448,123
9450,123
9453,123
9454,123
9456,123
9458,123
9460,123
9463,123
9465,123
9467,123
9469,123
9471,123
9473,123
9475,123
9477,123
9479,123
9481,123
9483,123
9485,123
9487,123
9489,123
9491,123
9493,123
9495,123
9497,123
9499,123
9502,123
9504,123
9506,123
9508,123
9510,123
9512,123
9514,123
9516,123
9518,123
9520,123
9522,123
9524,123
9526,123
9528,123
9530,123
9532,123
9535,123
9537,123
9540,123
9542,123
9544,123
9546,123
9548,123
9550,123
9552,123
9554,123
9556,123
9558,123
9560,123
9562,123
9564,123
9566,123
9568,123
9570,123
9572,123
9574,123
9576,123
9578,123
9580,123
9582,123
9584,123
9585,123
9587,123
9589,123
9591,123
9593,123
9595,123
9597,123
9599,123
9601,123
9604,123
9606,123
9608,123
9610,123
9613,123
9615,123
9617,123
9620,123
9622,123
9624,123
9626,123
9628,123
9630,123
9632,123
9634,123
9636,123
9638,123
9640,123
9641,123
9644,123
9646,123
9648,123
9650,123
9652,123
9654,123
9656,123
9658,123
9660,123
9662,123
9664,123
9666,123
9668,123
9670,123
9672,123
9674,123
9677,123
9679,123
9681,123
9683,123
9685,123
9687,123
9689,123
9691,123
9693,123
9695,123
9697,123
9699,123
9701,123
9703,123
9705,123
9707,123
9709,123
9711,123
9713,123
9715,123
9717,123
9719,123
9722,123
9724,123
9726,123
9728,123
9730,123
9732,123
9734,123
9736,123
9738,123
9740,123
9742,123
9744,123
9746,123
9748,123
9750,123
9752,123
9754,123
9756,123
9758,123
9760,123
9762,123
9764,123
9766,123
9768,123
9770,123
9773,123
9775,123
9777,123
9779,123
9781,123
9783,123
9785,123
9787,123
9789,123
9791,123
9793,123
9795,123
9797,123
9800,123
9802,123
9804,123
9806,123
9808,123
9810,123
9812,123
9814,123
9816,123
9818,123
9820,123
9822,123
9824,123
9826,123
9828,123
9830,123
9833,123
9835,123
9837,123
9839,123
9841,123
9843,123
9845,123
9847,123
9849,123
9851,123
9853,123
9855,123
9857,123
9859,123
9861,123
9864,123
9866,123
9868,123
9870,123
9872,123
9874,123
9876,123
9878,123
9881,123
9884,123
9886,123
9888,123
9890,123
9893,123
9895,123
9897,123
9899,123
9901,123
9903,123
9905,123
9907,123
9909,123
9911,123
9913,123
9916,123
9918,123
9920,123
9922,123
9924,123
9926,123
9928,123
9930,123
9932,123
9934,123
9936,123
9938,123
9940,123
9942,123
9944,123
9946,123
9948,123
9950,123
9952,123
9954,123
9956,123
9958,123
9960,123
9962,123
9964,123
9966,123
9968,123
9970,123
9971,123
9972,123
9975,123
9977,123
9979,123
9981,123
9984,123
9986,123
9989,123
9991,123
9994,123
9997,123
9999,123
10001,123
10003,123
10005,123
10007,123
10009,123
10011,123
10013,123
10015,123
10017,123
10019,123
10021,123
10023,123
10025,123
10027,123
10029,123
10031,123
10034,123
10036,123
10038,123
10040,123
10042,123
10044,123
10046,123
10049,123
10051,123
10053,123
10056,123
10058,123
10060,123
10062,123
10064,123
10066,123
10069,123
10071,123
10073,123
10075,123
10078,123
10080,123
10082,123
10084,123
10086,123
10088,123
10090,123
10092,123
10094,123
10096,123
10098,123
10100,123
10102,123
10104,123
10106,123
10108,123
10110,123
10112,123
10114,123
10116,123
10119,123
10121,123
10124,123
10126,123
10128,123
10130,123
10132,123
10134,123
10136,123
10138,123
10140,123
10142,123
10144,123
10146,123
10148,123
10150,123
10152,123
10154,123
10156,123
10158,123
10160,123
10162,123
10164,123
10166,123
10168,123
10170,123
10173,123
10175,123
10177,123
10179,123
10181,123
10183,123
10185,123
10187,123
10188,123
10190,123
10192,123
10194,123
10196,123
10198,123
10200,123
10202,123
10204,123
10206,123
10208,123
10210,123
10213,123
10215,123
10217,123
10219,123
10221,123
10223,123
10224,123
10226,123
10228,123
10230,123
10233,123
10235,123
10237,123
10239,123
10241,123
10243,123
10246,123
10248,123
10250,123
10252,123
10254,123
10256,123
10258,123
10260,123
10262,123
10264,123
10266,123
10268,123
10270,123
10272,123
10274,123
10276,123
10278,123
10280,123
10282,123
10284,123
10287,123
10290,123
10292,123
10294,123
10296,123
10298,123
10300,123
10302,123
10304,123
10306,123
10308,123
10310,123
10312,123
10314,123
10316,123
10318,123
10320,123
10322,123
10324,123
10326,123
10328,123
10330,123
10333,123
10335,123
10337,123
10339,123
10342,123
10344,123
10346,123
10348,123
10350,123
10352,123
10354,123
10356,123
10358,123
10360,123
10362,123
10365,123
10366,123
10368,123
10370,123
10372,123
10374,123
10376,123
10378,123
10380,123
10382,123
10385,123
10387,123
10389,123
10391,123
10393,123
10395,123
10397,123
10399,123
10401,123
10404,123
10406,123
10408,123
10410,123
10413,123
10415,123
10417,123
10419,123
10421,123
10423,123
10425,123
10427,123
10429,123
10431,123
10433,123
10435,123
10437,123
10439,123
10441,123
10444,123
10446,123
10448,123
10450,123
10452,123
10454,123
10456,123
10458,123
10460,123
10463,123
10465,123
10467,123
10469,123
10471,123
10473,123
10475,123
10477,123
10479,123
10481,123
10483,123
10485,123
10487,123
10490,123
10492,123
10494,123
10496,123
10498,123
10500,123
10503,123
10504,123
10506,123
10508,123
10510,123
10512,123
10514,123
10516,123
10518,123
10520,123
10523,123
10525,123
10527,123
10529,123
10532,123
10534,123
10536,123
10538,123
10540,123
10543,123
10546,123
10548,123
10550,123
10553,123
10555,123
10557,123
10559,123
10561,123
10563,123
10565,123
10567,123
10569,123
10571,123
10573,123
10575,123
10577,123
10579,123
10581,123
10583,123
10586,123
10588,123
10590,123
10592,123
10594,123
10596,123
10598,123
10600,123
10602,123
10604,123
10606,123
10608,123
10611,123
10613,123
10615,123
10617,123
10619,123
10621,123
10623,123
10625,123
10627,123
10629,123
10632,123
10634,123
10636,123
10638,123
10640,123
10641,123
10643,123
10645,123
10647,123
10649,123
10651,123
10653,123
10655,123
10657,123
10659,123
10661,123
10663,123
10665,123
10667,123
10669,123
10671,123
10673,123
10675,123
10677,123
10679,123
10681,123
10683,123
10685,123
10687,123
10690,123
10692,123
10694,123
10696,123
10698,123
10700,123
10701,123
10703,123
10705,123
10707,123
10710,123
10712,123
10714,123
10717,123
10719,123
10722,123
10724,123
10726,123
10728,123
10730,123
10732,123
10734,123
10736,123
10738,123
10740,123
10742,123
10745,123
10747,123
10749,123
10751,123
10753,123
10755,123
10757,123
10759,123
10761,123
10763,123
10765,123
10767,123
10769,123
10771,123
10774,123
10776,123
10778,123
10780,123
10782,123
10784,123
10786,123
10788,123
10790,123
10792,123
10794,123
10796,123
10799,123
10801,123
10803,123
10805,123
10807,123
10809,123
10811,123
10813,123
10815,123
10817,123
10819,123
10821,123
10823,123
10825,123
10827,123
10829,123
10831,123
10834,123
10836,123
10838,123
10840,123
10842,123
10844,123
10846,123
10848,123
10850,123
10852,123
10854,123
10855,123
10857,123
10860,123
10862,123
10864,123
10866,123
10868,123
10871,123
10873,123
10875,123
10877,123
10880,123
10882,123
10884,123
10886,123
10888,123
10890,123
10892,123
10894,123
10896,123
10898,123
10900,123
10902,123
10905,123
10907,123
10909,123
10912,123
10914,123
10916,123
10918,123
